30089,ch_elder_s1_warhead,CHALLENGE/ELDER_S1_CHAL_090_NAME,CHALLENGE/ELDER_S1_CHAL_090_DESC,20,,6000,
30090,ch_elder_s1_merciless_killer_i,CHALLENGE/ELDER_S1_CHAL_091_NAME,CHALLENGE/ELDER_S1_CHAL_091_DESC,1,,1500,
30091,ch_elder_s1_streaker,CHALLENGE/ELDER_S1_CHAL_092_NAME,CHALLENGE/ELDER_S1_CHAL_092_DESC,40,,9000,
30092,ch_elder_s1_the_king_is_dead,CHALLENGE/ELDER_S1_CHAL_093_NAME,CHALLENGE/ELDER_S1_CHAL_093_DESC,5,,3000,
30093,ch_elder_s1_heads_up,CHALLENGE/ELDER_S1_CHAL_094_NAME,CHALLENGE/ELDER_S1_CHAL_094_DESC,5,,1500,
30094,ch_elder_s1_sentry_gun,CHALLENGE/ELDER_S1_CHAL_095_NAME,CHALLENGE/ELDER_S1_CHAL_095_DESC,5,,9000,
30095,ch_elder_s1_aggression,CHALLENGE/ELDER_S1_CHAL_096_NAME,CHALLENGE/ELDER_S1_CHAL_096_DESC,5,,6000,
30096,ch_elder_s1_pistol_kills_headshots,CHALLENGE/ELDER_S1_CHAL_097_NAME,CHALLENGE/ELDER_S1_CHAL_097_DESC,3,,1500,
30097,ch_elder_s1_juggernaut,CHALLENGE/ELDER_S1_CHAL_098_NAME,CHALLENGE/ELDER_S1_CHAL_098_DESC,1,,6000,
30098,ch_elder_s1_bloodthirsty_killer_i,CHALLENGE/ELDER_S1_CHAL_099_NAME,CHALLENGE/ELDER_S1_CHAL_099_DESC,2,,3000,
30099,ch_elder_s1_domination_wins,CHALLENGE/ELDER_S1_CHAL_100_NAME,CHALLENGE/ELDER_S1_CHAL_100_DESC,1,,1500,
30100,ch_elder_s2_ammo_drop,CHALLENGE/ELDER_S2_CHAL_001_NAME,CHALLENGE/ELDER_S2_CHAL_001_DESC,15,,1500,
30101,ch_elder_s2_doing_work,CHALLENGE/ELDER_S2_CHAL_002_NAME,CHALLENGE/ELDER_S2_CHAL_002_DESC,7,,15000,
30102,ch_elder_s2_domination_wins,CHALLENGE/ELDER_S2_CHAL_003_NAME,CHALLENGE/ELDER_S2_CHAL_003_DESC,10,,6000,
30103,ch_elder_s2_stim,CHALLENGE/ELDER_S2_CHAL_004_NAME,CHALLENGE/ELDER_S2_CHAL_004_DESC,750,,1500,
30104,ch_elder_s2_smg_kills,CHALLENGE/ELDER_S2_CHAL_005_NAME,CHALLENGE/ELDER_S2_CHAL_005_DESC,400,,15000,
30105,ch_elder_s2_personal_uav,CHALLENGE/ELDER_S2_CHAL_006_NAME,CHALLENGE/ELDER_S2_CHAL_006_DESC,30,,3000,
30106,ch_elder_s2_three_cheers,CHALLENGE/ELDER_S2_CHAL_007_NAME,CHALLENGE/ELDER_S2_CHAL_007_DESC,35,,1500,
30107,ch_elder_s2_lmg_kills,CHALLENGE/ELDER_S2_CHAL_008_NAME,CHALLENGE/ELDER_S2_CHAL_008_DESC,350,,15000,
30108,ch_elder_s2_iav,CHALLENGE/ELDER_S2_CHAL_009_NAME,CHALLENGE/ELDER_S2_CHAL_009_DESC,50,,9000,
30109,ch_elder_s2_three_streak,CHALLENGE/ELDER_S2_CHAL_010_NAME,CHALLENGE/ELDER_S2_CHAL_010_DESC,3,,1500,
30110,ch_elder_s2_revenant,CHALLENGE/ELDER_S2_CHAL_011_NAME,CHALLENGE/ELDER_S2_CHAL_011_DESC,75,,15000,
30111,ch_elder_s2_killer,CHALLENGE/ELDER_S2_CHAL_012_NAME,CHALLENGE/ELDER_S2_CHAL_012_DESC,300,,6000,
30112,ch_elder_s2_well_equipped,CHALLENGE/ELDER_S2_CHAL_013_NAME,CHALLENGE/ELDER_S2_CHAL_013_DESC,5,,1500,
30113,ch_elder_s2_pistol_kills,CHALLENGE/ELDER_S2_CHAL_014_NAME,CHALLENGE/ELDER_S2_CHAL_014_DESC,150,,15000,
30114,ch_elder_s2_far_sighted,CHALLENGE/ELDER_S2_CHAL_015_NAME,CHALLENGE/ELDER_S2_CHAL_015_DESC,15,,3000,
30115,ch_elder_s2_double_killer_i,CHALLENGE/ELDER_S2_CHAL_016_NAME,CHALLENGE/ELDER_S2_CHAL_016_DESC,3,,1500,
30116,ch_elder_s2_ads,CHALLENGE/ELDER_S2_CHAL_017_NAME,CHALLENGE/ELDER_S2_CHAL_017_DESC,275,,15000,
30117,ch_elder_s2_care_package,CHALLENGE/ELDER_S2_CHAL_018_NAME,CHALLENGE/ELDER_S2_CHAL_018_DESC,30,,9000,
30118,ch_elder_s2_playa,CHALLENGE/ELDER_S2_CHAL_019_NAME,CHALLENGE/ELDER_S2_CHAL_019_DESC,3,,1500,
30119,ch_elder_s2_shotgun_kills_headshots,CHALLENGE/ELDER_S2_CHAL_020_NAME,CHALLENGE/ELDER_S2_CHAL_020_DESC,30,,12000,
30120,ch_elder_s2_heartbreaker,CHALLENGE/ELDER_S2_CHAL_021_NAME,CHALLENGE/ELDER_S2_CHAL_021_DESC,25,,6000,
30121,ch_elder_s2_smg_kills_headshots,CHALLENGE/ELDER_S2_CHAL_022_NAME,CHALLENGE/ELDER_S2_CHAL_022_DESC,10,,1500,
30122,ch_elder_s2_cruise_missile,CHALLENGE/ELDER_S2_CHAL_023_NAME,CHALLENGE/ELDER_S2_CHAL_023_DESC,25,,15000,
30123,ch_elder_s2_restock,CHALLENGE/ELDER_S2_CHAL_024_NAME,CHALLENGE/ELDER_S2_CHAL_024_DESC,50,,3000,
30124,ch_elder_s2_warhead,CHALLENGE/ELDER_S2_CHAL_025_NAME,CHALLENGE/ELDER_S2_CHAL_025_DESC,15,,1500,
30125,ch_elder_s2_karma,CHALLENGE/ELDER_S2_CHAL_026_NAME,CHALLENGE/ELDER_S2_CHAL_026_DESC,15,,12000,
30126,ch_elder_s2_crushing,CHALLENGE/ELDER_S2_CHAL_027_NAME,CHALLENGE/ELDER_S2_CHAL_027_DESC,50,,9000,
30127,ch_elder_s2_point_blank,CHALLENGE/ELDER_S2_CHAL_028_NAME,CHALLENGE/ELDER_S2_CHAL_028_DESC,10,,1500,
30128,ch_elder_s2_aggression,CHALLENGE/ELDER_S2_CHAL_029_NAME,CHALLENGE/ELDER_S2_CHAL_029_DESC,15,,12000,
30129,ch_elder_s2_emp_drone,CHALLENGE/ELDER_S2_CHAL_030_NAME,CHALLENGE/ELDER_S2_CHAL_030_DESC,40,,6000,
30130,ch_elder_s2_clean_house,CHALLENGE/ELDER_S2_CHAL_031_NAME,CHALLENGE/ELDER_S2_CHAL_031_DESC,1,,1500,
30131,ch_elder_s2_frag,CHALLENGE/ELDER_S2_CHAL_032_NAME,CHALLENGE/ELDER_S2_CHAL_032_DESC,30,,12000,
30132,ch_elder_s2_gunfight_wins,CHALLENGE/ELDER_S2_CHAL_033_NAME,CHALLENGE/ELDER_S2_CHAL_033_DESC,5,,3000,
30133,ch_elder_s2_backup_plan,CHALLENGE/ELDER_S2_CHAL_034_NAME,CHALLENGE/ELDER_S2_CHAL_034_DESC,30,,1500,
30134,ch_elder_s2_one_shot,CHALLENGE/ELDER_S2_CHAL_035_NAME,CHALLENGE/ELDER_S2_CHAL_035_DESC,15,,12000,
30135,ch_elder_s2_emergency_airdrop,CHALLENGE/ELDER_S2_CHAL_036_NAME,CHALLENGE/ELDER_S2_CHAL_036_DESC,7,,9000,
30136,ch_elder_s2_inbound,CHALLENGE/ELDER_S2_CHAL_037_NAME,CHALLENGE/ELDER_S2_CHAL_037_DESC,7,,1500,
30137,ch_elder_s2_bloodthirsty_killer_i,CHALLENGE/ELDER_S2_CHAL_038_NAME,CHALLENGE/ELDER_S2_CHAL_038_DESC,10,,12000,
30138,ch_elder_s2_c4,CHALLENGE/ELDER_S2_CHAL_039_NAME,CHALLENGE/ELDER_S2_CHAL_039_DESC,40,,6000,
30139,ch_elder_s2_vtol_jet,CHALLENGE/ELDER_S2_CHAL_040_NAME,CHALLENGE/ELDER_S2_CHAL_040_DESC,1,,1500,
30140,ch_elder_s2_four_piece_dinner_i,CHALLENGE/ELDER_S2_CHAL_041_NAME,CHALLENGE/ELDER_S2_CHAL_041_DESC,7,,9000,
30141,ch_elder_s2_backfire,CHALLENGE/ELDER_S2_CHAL_042_NAME,CHALLENGE/ELDER_S2_CHAL_042_DESC,40,,6000,
30142,ch_elder_s2_unforgiving,CHALLENGE/ELDER_S2_CHAL_043_NAME,CHALLENGE/ELDER_S2_CHAL_043_DESC,5,,1500,
30143,ch_elder_s2_semtex,CHALLENGE/ELDER_S2_CHAL_044_NAME,CHALLENGE/ELDER_S2_CHAL_044_DESC,35,,9000,
30144,ch_elder_s2_winner,CHALLENGE/ELDER_S2_CHAL_045_NAME,CHALLENGE/ELDER_S2_CHAL_045_DESC,5,,3000,
30145,ch_elder_s2_the_king_is_dead,CHALLENGE/ELDER_S2_CHAL_046_NAME,CHALLENGE/ELDER_S2_CHAL_046_DESC,5,,1500,
30146,ch_elder_s2_wheelson,CHALLENGE/ELDER_S2_CHAL_047_NAME,CHALLENGE/ELDER_S2_CHAL_047_DESC,7,,9000,
30147,ch_elder_s2_headhunter,CHALLENGE/ELDER_S2_CHAL_048_NAME,CHALLENGE/ELDER_S2_CHAL_048_DESC,30,,6000,
30148,ch_elder_s2_streaker,CHALLENGE/ELDER_S2_CHAL_049_NAME,CHALLENGE/ELDER_S2_CHAL_049_DESC,5,,1500,
30149,ch_elder_s2_apc,CHALLENGE/ELDER_S2_CHAL_050_NAME,CHALLENGE/ELDER_S2_CHAL_050_DESC,25,,9000,
30150,ch_elder_s2_shotgun_kills,CHALLENGE/ELDER_S2_CHAL_051_NAME,CHALLENGE/ELDER_S2_CHAL_051_DESC,100,,3000,
30151,ch_elder_s2_cold_blooded,CHALLENGE/ELDER_S2_CHAL_052_NAME,CHALLENGE/ELDER_S2_CHAL_052_DESC,7,,1500,
30152,ch_elder_s2_triple_killer_i,CHALLENGE/ELDER_S2_CHAL_053_NAME,CHALLENGE/ELDER_S2_CHAL_053_DESC,7,,9000,
30153,ch_elder_s2_zero_tolerance,CHALLENGE/ELDER_S2_CHAL_054_NAME,CHALLENGE/ELDER_S2_CHAL_054_DESC,100,,6000,
30154,ch_elder_s2_blunt_trauma,CHALLENGE/ELDER_S2_CHAL_055_NAME,CHALLENGE/ELDER_S2_CHAL_055_DESC,5,,1500,
30155,ch_elder_s2_throwing_knife,CHALLENGE/ELDER_S2_CHAL_056_NAME,CHALLENGE/ELDER_S2_CHAL_056_DESC,40,,9000,
30156,ch_elder_s2_one_trick_pony,CHALLENGE/ELDER_S2_CHAL_057_NAME,CHALLENGE/ELDER_S2_CHAL_057_DESC,175,,3000,
30157,ch_elder_s2_stun_grenade,CHALLENGE/ELDER_S2_CHAL_058_NAME,CHALLENGE/ELDER_S2_CHAL_058_DESC,5,,1500,
30158,ch_elder_s2_close_and_personal,CHALLENGE/ELDER_S2_CHAL_059_NAME,CHALLENGE/ELDER_S2_CHAL_059_DESC,75,,9000,
30159,ch_elder_s2_scavenger,CHALLENGE/ELDER_S2_CHAL_060_NAME,CHALLENGE/ELDER_S2_CHAL_060_DESC,30,,6000,
30160,ch_elder_s2_resistance,CHALLENGE/ELDER_S2_CHAL_061_NAME,CHALLENGE/ELDER_S2_CHAL_061_DESC,1,,1500,
30161,ch_elder_s2_hipster,CHALLENGE/ELDER_S2_CHAL_062_NAME,CHALLENGE/ELDER_S2_CHAL_062_DESC,40,,9000,
30162,ch_elder_s2_sniper_kills_headshots,CHALLENGE/ELDER_S2_CHAL_063_NAME,CHALLENGE/ELDER_S2_CHAL_063_DESC,15,,6000,
30163,ch_elder_s2_long_shot,CHALLENGE/ELDER_S2_CHAL_064_NAME,CHALLENGE/ELDER_S2_CHAL_064_DESC,5,,1500,
30164,ch_elder_s2_precision_airstrike,CHALLENGE/ELDER_S2_CHAL_065_NAME,CHALLENGE/ELDER_S2_CHAL_065_DESC,20,,6000,
30165,ch_elder_s2_capturer,CHALLENGE/ELDER_S2_CHAL_066_NAME,CHALLENGE/ELDER_S2_CHAL_066_DESC,75,,3000,
30166,ch_elder_s2_high_five,CHALLENGE/ELDER_S2_CHAL_067_NAME,CHALLENGE/ELDER_S2_CHAL_067_DESC,35,,1500,
30167,ch_elder_s2_high_alert,CHALLENGE/ELDER_S2_CHAL_068_NAME,CHALLENGE/ELDER_S2_CHAL_068_DESC,200,,6000,
30168,ch_elder_s2_launcher_kills,CHALLENGE/ELDER_S2_CHAL_069_NAME,CHALLENGE/ELDER_S2_CHAL_069_DESC,30,,3000,
30169,ch_elder_s2_cluster_strike,CHALLENGE/ELDER_S2_CHAL_070_NAME,CHALLENGE/ELDER_S2_CHAL_070_DESC,2,,1500,
30170,ch_elder_s2_merciless_killer_i,CHALLENGE/ELDER_S2_CHAL_071_NAME,CHALLENGE/ELDER_S2_CHAL_071_DESC,3,,9000,
30171,ch_elder_s2_assault_rifle_kills,CHALLENGE/ELDER_S2_CHAL_072_NAME,CHALLENGE/ELDER_S2_CHAL_072_DESC,150,,3000,
30172,ch_elder_s2_flash_grenade,CHALLENGE/ELDER_S2_CHAL_073_NAME,CHALLENGE/ELDER_S2_CHAL_073_DESC,5,,1500,
30173,ch_elder_s2_helo_support,CHALLENGE/ELDER_S2_CHAL_074_NAME,CHALLENGE/ELDER_S2_CHAL_074_DESC,3,,9000,
30174,ch_elder_s2_snack_attack,CHALLENGE/ELDER_S2_CHAL_075_NAME,CHALLENGE/ELDER_S2_CHAL_075_DESC,3,,3000,
30175,ch_elder_s2_four_leaf_clover,CHALLENGE/ELDER_S2_CHAL_076_NAME,CHALLENGE/ELDER_S2_CHAL_076_DESC,35,,1500,
30176,ch_elder_s2_team_deathmatch_wins,CHALLENGE/ELDER_S2_CHAL_077_NAME,CHALLENGE/ELDER_S2_CHAL_077_DESC,7,,9000,
30177,ch_elder_s2_pistol_kills_headshots,CHALLENGE/ELDER_S2_CHAL_078_NAME,CHALLENGE/ELDER_S2_CHAL_078_DESC,20,,6000,
30178,ch_elder_s2_smoke_grenade,CHALLENGE/ELDER_S2_CHAL_079_NAME,CHALLENGE/ELDER_S2_CHAL_079_DESC,5,,1500,
30179,ch_elder_s2_sniper_kills,CHALLENGE/ELDER_S2_CHAL_080_NAME,CHALLENGE/ELDER_S2_CHAL_080_DESC,125,,6000,
30180,ch_elder_s2_launcher_destroys,CHALLENGE/ELDER_S2_CHAL_081_NAME,CHALLENGE/ELDER_S2_CHAL_081_DESC,15,,3000,
30181,ch_elder_s2_quick_fix,CHALLENGE/ELDER_S2_CHAL_082_NAME,CHALLENGE/ELDER_S2_CHAL_082_DESC,1,,1500,
30182,ch_elder_s2_assault_rifle_headshots,CHALLENGE/ELDER_S2_CHAL_083_NAME,CHALLENGE/ELDER_S2_CHAL_083_DESC,25,,9000,
30183,ch_elder_s2_sticky_bomber,CHALLENGE/ELDER_S2_CHAL_084_NAME,CHALLENGE/ELDER_S2_CHAL_084_DESC,2,,3000,
30184,ch_elder_s2_heads_up,CHALLENGE/ELDER_S2_CHAL_085_NAME,CHALLENGE/ELDER_S2_CHAL_085_DESC,7,,1500,
30185,ch_elder_s2_dead_silence,CHALLENGE/ELDER_S2_CHAL_086_NAME,CHALLENGE/ELDER_S2_CHAL_086_DESC,20,,6000,
30186,ch_elder_s2_tune_up,CHALLENGE/ELDER_S2_CHAL_087_NAME,CHALLENGE/ELDER_S2_CHAL_087_DESC,40,,3000,
30187,ch_elder_s2_two_to_tango,CHALLENGE/ELDER_S2_CHAL_088_NAME,CHALLENGE/ELDER_S2_CHAL_088_DESC,35,,1500,
30188,ch_elder_s2_recon_drone,CHALLENGE/ELDER_S2_CHAL_089_NAME,CHALLENGE/ELDER_S2_CHAL_089_DESC,75,,9000,
30189,ch_elder_s2_focused,CHALLENGE/ELDER_S2_CHAL_090_NAME,CHALLENGE/ELDER_S2_CHAL_090_DESC,3,,6000,
30190,ch_elder_s2_eod,CHALLENGE/ELDER_S2_CHAL_091_NAME,CHALLENGE/ELDER_S2_CHAL_091_DESC,3,,1500,
30191,ch_elder_s2_uav,CHALLENGE/ELDER_S2_CHAL_092_NAME,CHALLENGE/ELDER_S2_CHAL_092_DESC,15,,9000,
30192,ch_elder_s2_ghost,CHALLENGE/ELDER_S2_CHAL_093_NAME,CHALLENGE/ELDER_S2_CHAL_093_DESC,125,,3000,
30193,ch_elder_s2_assister,CHALLENGE/ELDER_S2_CHAL_094_NAME,CHALLENGE/ELDER_S2_CHAL_094_DESC,15,,1500,
30194,ch_elder_s2_battle_hardened,CHALLENGE/ELDER_S2_CHAL_095_NAME,CHALLENGE/ELDER_S2_CHAL_095_DESC,125,,9000,
30195,ch_elder_s2_all_clear,CHALLENGE/ELDER_S2_CHAL_096_NAME,CHALLENGE/ELDER_S2_CHAL_096_DESC,20,,6000,
30196,ch_elder_s2_longshot_headshots,CHALLENGE/ELDER_S2_CHAL_097_NAME,CHALLENGE/ELDER_S2_CHAL_097_DESC,2,,1500,
30197,ch_elder_s2_sentry_gun,CHALLENGE/ELDER_S2_CHAL_098_NAME,CHALLENGE/ELDER_S2_CHAL_098_DESC,5,,6000,
30198,ch_elder_s2_lmg_kills_headshots,CHALLENGE/ELDER_S2_CHAL_099_NAME,CHALLENGE/ELDER_S2_CHAL_099_DESC,10,,3000,
30199,ch_elder_s2_four_piece_dinner_ii,CHALLENGE/ELDER_S2_CHAL_100_NAME,CHALLENGE/ELDER_S2_CHAL_100_DESC,1,,1500,
30200,ch_elder_s3_smg_kills,CHALLENGE/ELDER_S2_CHAL_005_NAME,CHALLENGE/ELDER_S2_CHAL_005_DESC,30,,1500,
30201,ch_elder_s3_killer,CHALLENGE/ELDER_S1_CHAL_017_NAME,CHALLENGE/ELDER_S1_CHAL_017_DESC,400,,15000,
30202,ch_elder_s3_pistol_kills_headshots,CHALLENGE/ELDER_S2_CHAL_078_NAME,CHALLENGE/ELDER_S2_CHAL_078_DESC,30,,6000,
30203,ch_elder_s3_frag,CHALLENGE/ELDER_S1_CHAL_018_NAME,CHALLENGE/ELDER_S1_CHAL_018_DESC,5,,1500,
30204,ch_elder_s3_zero_tolerance,CHALLENGE/ELDER_S2_CHAL_054_NAME,CHALLENGE/ELDER_S2_CHAL_054_DESC,300,,15000,
30205,ch_elder_s3_team_deathmatch_wins,CHALLENGE/ELDER_S2_CHAL_077_NAME,CHALLENGE/ELDER_S2_CHAL_077_DESC,3,,3000,
30206,ch_elder_s3_flash_grenade,CHALLENGE/ELDER_S2_CHAL_073_NAME,CHALLENGE/ELDER_S2_CHAL_073_DESC,7,,1500,
30207,ch_elder_s3_three_cheers,CHALLENGE/ELDER_S2_CHAL_007_NAME,CHALLENGE/ELDER_S2_CHAL_007_DESC,333,,15000,
30208,ch_elder_s3_double_killer_i,CHALLENGE/ELDER_S1_CHAL_087_NAME,CHALLENGE/ELDER_S1_CHAL_087_DESC,15,,9000,
30209,ch_elder_s3_sentry_gun,CHALLENGE/ELDER_S2_CHAL_098_NAME,CHALLENGE/ELDER_S2_CHAL_098_DESC,2,,1500,
30210,ch_elder_s3_one_shot,CHALLENGE/ELDER_S1_CHAL_075_NAME,CHALLENGE/ELDER_S1_CHAL_075_DESC,75,,15000,
30211,ch_elder_s3_karma,CHALLENGE/ELDER_S1_CHAL_070_NAME,CHALLENGE/ELDER_S1_CHAL_070_DESC,5,,6000,
30212,ch_elder_s3_ammo_drop,CHALLENGE/ELDER_S2_CHAL_001_NAME,CHALLENGE/ELDER_S2_CHAL_001_DESC,10,,1500,
30213,ch_elder_s3_focused,CHALLENGE/ELDER_S1_CHAL_084_NAME,CHALLENGE/ELDER_S1_CHAL_084_DESC,5,,15000,
30214,ch_elder_s3_shotgun_kills_headshots,CHALLENGE/ELDER_S1_CHAL_013_NAME,CHALLENGE/ELDER_S1_CHAL_013_DESC,7,,3000,
30215,ch_elder_s3_cluster_strike,CHALLENGE/ELDER_S2_CHAL_070_NAME,CHALLENGE/ELDER_S2_CHAL_070_DESC,2,,1500,
30216,ch_elder_s3_capturer,CHALLENGE/ELDER_S1_CHAL_049_NAME,CHALLENGE/ELDER_S1_CHAL_049_DESC,50,,15000,
30217,ch_elder_s3_stun_grenade,CHALLENGE/ELDER_S1_CHAL_010_NAME,CHALLENGE/ELDER_S1_CHAL_010_DESC,20,,9000,
30218,ch_elder_s3_stim,CHALLENGE/ELDER_S1_CHAL_047_NAME,CHALLENGE/ELDER_S1_CHAL_047_DESC,750,,1500,
30219,ch_elder_s3_assault_rifle_kills,CHALLENGE/ELDER_S1_CHAL_038_NAME,CHALLENGE/ELDER_S1_CHAL_038_DESC,250,,12000,
30220,ch_elder_s3_close_and_personal,CHALLENGE/ELDER_S1_CHAL_064_NAME,CHALLENGE/ELDER_S1_CHAL_064_DESC,3,,6000,
30221,ch_elder_s3_headhunter,CHALLENGE/ELDER_S1_CHAL_011_NAME,CHALLENGE/ELDER_S1_CHAL_011_DESC,5,,1500,
30222,ch_elder_s3_resistance,CHALLENGE/ELDER_S1_CHAL_080_NAME,CHALLENGE/ELDER_S1_CHAL_080_DESC,1,,15000,
30223,ch_elder_s3_assister,CHALLENGE/ELDER_S1_CHAL_021_NAME,CHALLENGE/ELDER_S1_CHAL_021_DESC,30,,3000,
30224,ch_elder_s3_smoke_grenade,CHALLENGE/ELDER_S1_CHAL_027_NAME,CHALLENGE/ELDER_S1_CHAL_027_DESC,30,,1500,
30225,ch_elder_s3_crushing,CHALLENGE/ELDER_S2_CHAL_027_NAME,CHALLENGE/ELDER_S2_CHAL_027_DESC,25,,12000,
30226,ch_elder_s3_eod,CHALLENGE/ELDER_S2_CHAL_091_NAME,CHALLENGE/ELDER_S2_CHAL_091_DESC,7,,9000,
30227,ch_elder_s3_sticky_bomber,CHALLENGE/ELDER_S2_CHAL_084_NAME,CHALLENGE/ELDER_S2_CHAL_084_DESC,2,,1500,
30228,ch_elder_s3_emergency_airdrop,CHALLENGE/ELDER_S1_CHAL_088_NAME,CHALLENGE/ELDER_S1_CHAL_088_DESC,1,,12000,
30229,ch_elder_s3_longshots,CHALLENGE/ELDER_S1_CHAL_016_NAME,CHALLENGE/ELDER_S1_CHAL_016_DESC,10,,6000,
30230,ch_elder_s3_quick_fix,CHALLENGE/ELDER_S2_CHAL_082_NAME,CHALLENGE/ELDER_S2_CHAL_082_DESC,1,,1500,
30231,ch_elder_s3_assault_rifle_headshots,CHALLENGE/ELDER_S2_CHAL_083_NAME,CHALLENGE/ELDER_S2_CHAL_083_DESC,40,,12000,
30232,ch_elder_s3_uav,CHALLENGE/ELDER_S2_CHAL_092_NAME,CHALLENGE/ELDER_S2_CHAL_092_DESC,10,,3000,
30233,ch_elder_s3_tune_up,CHALLENGE/ELDER_S1_CHAL_058_NAME,CHALLENGE/ELDER_S1_CHAL_058_DESC,10,,1500,
30234,ch_elder_s3_aggression,CHALLENGE/ELDER_S2_CHAL_029_NAME,CHALLENGE/ELDER_S2_CHAL_029_DESC,10,,12000,
30235,ch_elder_s3_domination_wins,CHALLENGE/ELDER_S2_CHAL_003_NAME,CHALLENGE/ELDER_S2_CHAL_003_DESC,5,,9000,
30236,ch_elder_s3_cold_blooded,CHALLENGE/ELDER_S2_CHAL_052_NAME,CHALLENGE/ELDER_S2_CHAL_052_DESC,10,,1500,
30237,ch_elder_s3_semtex,CHALLENGE/ELDER_S2_CHAL_044_NAME,CHALLENGE/ELDER_S2_CHAL_044_DESC,25,,12000,
30238,ch_elder_s3_merciless_killer_i,CHALLENGE/ELDER_S1_CHAL_091_NAME,CHALLENGE/ELDER_S1_CHAL_091_DESC,1,,6000,
30239,ch_elder_s3_kill_confirmed_wins,CHALLENGE/ELDER_S1_CHAL_041_NAME,CHALLENGE/ELDER_S1_CHAL_041_DESC,2,,1500,
30240,ch_elder_s3_throwing_knife,CHALLENGE/ELDER_S1_CHAL_034_NAME,CHALLENGE/ELDER_S1_CHAL_034_DESC,15,,9000,
30241,ch_elder_s3_pistol_kills,CHALLENGE/ELDER_S2_CHAL_014_NAME,CHALLENGE/ELDER_S2_CHAL_014_DESC,100,,6000,
30242,ch_elder_s3_winner,CHALLENGE/ELDER_S1_CHAL_060_NAME,CHALLENGE/ELDER_S1_CHAL_060_DESC,3,,1500,
30243,ch_elder_s3_four_piece_dinner_i,CHALLENGE/ELDER_S1_CHAL_069_NAME,CHALLENGE/ELDER_S1_CHAL_069_DESC,2,,9000,
30244,ch_elder_s3_well_equipped,CHALLENGE/ELDER_S2_CHAL_013_NAME,CHALLENGE/ELDER_S2_CHAL_013_DESC,7,,3000,
30245,ch_elder_s3_helo_support,CHALLENGE/ELDER_S2_CHAL_074_NAME,CHALLENGE/ELDER_S2_CHAL_074_DESC,1,,1500,
30246,ch_elder_s3_snack_attack,CHALLENGE/ELDER_S1_CHAL_044_NAME,CHALLENGE/ELDER_S1_CHAL_044_DESC,3,,9000,
30247,ch_elder_s3_ads,CHALLENGE/ELDER_S1_CHAL_036_NAME,CHALLENGE/ELDER_S1_CHAL_036_DESC,100,,6000,
30248,ch_elder_s3_cyber_attack_wins,CHALLENGE/ELDER_S1_CHAL_068_NAME,CHALLENGE/ELDER_S1_CHAL_068_DESC,2,,1500,
30249,ch_elder_s3_personal_uav,CHALLENGE/ELDER_S2_CHAL_006_NAME,CHALLENGE/ELDER_S2_CHAL_006_DESC,25,,9000,
30250,ch_elder_s3_recon_drone,CHALLENGE/ELDER_S1_CHAL_022_NAME,CHALLENGE/ELDER_S1_CHAL_022_DESC,20,,3000,
30251,ch_elder_s3_launcher_kills,CHALLENGE/ELDER_S2_CHAL_069_NAME,CHALLENGE/ELDER_S2_CHAL_069_DESC,10,,1500,
30252,ch_elder_s3_high_alert,CHALLENGE/ELDER_S2_CHAL_068_NAME,CHALLENGE/ELDER_S2_CHAL_068_DESC,150,,9000,
30253,ch_elder_s3_sniper_kills_headshots,CHALLENGE/ELDER_S1_CHAL_072_NAME,CHALLENGE/ELDER_S1_CHAL_072_DESC,7,,6000,
30254,ch_elder_s3_lmg_kills_headshots,CHALLENGE/ELDER_S1_CHAL_089_NAME,CHALLENGE/ELDER_S1_CHAL_089_DESC,5,,1500,
30255,ch_elder_s3_high_five,CHALLENGE/ELDER_S1_CHAL_077_NAME,CHALLENGE/ELDER_S1_CHAL_077_DESC,200,,9000,
30256,ch_elder_s3_battle_hardened,CHALLENGE/ELDER_S2_CHAL_095_NAME,CHALLENGE/ELDER_S2_CHAL_095_DESC,75,,3000,
30257,ch_elder_s3_dead_silence,CHALLENGE/ELDER_S2_CHAL_086_NAME,CHALLENGE/ELDER_S2_CHAL_086_DESC,3,,1500,
30258,ch_elder_s3_lmg_kills,CHALLENGE/ELDER_S2_CHAL_008_NAME,CHALLENGE/ELDER_S2_CHAL_008_DESC,250,,9000,
30259,ch_elder_s3_longshot_headshots,CHALLENGE/ELDER_S2_CHAL_097_NAME,CHALLENGE/ELDER_S2_CHAL_097_DESC,3,,6000,
30260,ch_elder_s3_clean_house,CHALLENGE/ELDER_S1_CHAL_074_NAME,CHALLENGE/ELDER_S1_CHAL_074_DESC,2,,1500,
30261,ch_elder_s3_long_shot,CHALLENGE/ELDER_S2_CHAL_064_NAME,CHALLENGE/ELDER_S2_CHAL_064_DESC,15,,9000,
30262,ch_elder_s3_triple_killer_i,CHALLENGE/ELDER_S1_CHAL_065_NAME,CHALLENGE/ELDER_S1_CHAL_065_DESC,3,,6000,
30263,ch_elder_s3_far_sighted,CHALLENGE/ELDER_S1_CHAL_053_NAME,CHALLENGE/ELDER_S1_CHAL_053_DESC,5,,1500,
30264,ch_elder_s3_precision_airstrike,CHALLENGE/ELDER_S2_CHAL_065_NAME,CHALLENGE/ELDER_S2_CHAL_065_DESC,10,,6000,
