5142,ch_br_daily_trainyard_tyrant_long,CHALLENGE/BR_DAILY_TRAINYARD_TYRANT,CHALLENGE/BR_DAILY_TRAINYARD_TYRANT_DESC,5,6000,170234,3,,,,,6,
5143,ch_br_daily_television_triumph_long,CHALLENGE/BR_DAILY_TELEVISION_TRIUMPH,CHALLENGE/BR_DAILY_TELEVISION_TRIUMPH_DESC,5,6000,170392,3,,,,,4,
5144,ch_br_daily_ammo_dealer_1_1_short,CHALLENGE/BR_DAILY_AMMO_DEALER,CHALLENGE/BR_DAILY_AMMO_DEALER_DESC,3,2000,,1,,,,,75,
5145,ch_br_daily_ammo_dealer_1_2_short,CHALLENGE/BR_DAILY_AMMO_DEALER,CHALLENGE/BR_DAILY_AMMO_DEALER_DESC,3,2000,,1,,,,,111,
5146,ch_br_daily_the_biggest_booms_1_1_short,CHALLENGE/BR_DAILY_THE_BIGGEST_BOOMS,CHALLENGE/BR_DAILY_THE_BIGGEST_BOOMS_DESC,2,2000,,1,,,,,62,
5147,ch_br_daily_the_biggest_booms_1_2_short,CHALLENGE/BR_DAILY_THE_BIGGEST_BOOMS,CHALLENGE/BR_DAILY_THE_BIGGEST_BOOMS_DESC,2,2000,,1,,,,,124,
5148,ch_br_daily_arms_dealer_1_1_short,CHALLENGE/BR_DAILY_ARMS_DEALER,CHALLENGE/BR_DAILY_ARMS_DEALER_DESC,1,2000,,1,,,,,78,
5149,ch_br_daily_arms_dealer_1_2_short,CHALLENGE/BR_DAILY_ARMS_DEALER,CHALLENGE/BR_DAILY_ARMS_DEALER_DESC,1,2000,,1,,,,,100,
5150,ch_br_daily_easy_money_1_1_short,CHALLENGE/BR_DAILY_EASY_MONEY,CHALLENGE/BR_DAILY_EASY_MONEY_DESC,15,2000,,1,,,,,64,
5151,ch_br_daily_easy_money_1_2_short,CHALLENGE/BR_DAILY_EASY_MONEY,CHALLENGE/BR_DAILY_EASY_MONEY_DESC,15,2000,,1,,,,,136,
5152,ch_br_daily_collector_1_1_short,CHALLENGE/BR_DAILY_COLLECTOR,CHALLENGE/BR_DAILY_COLLECTOR_DESC,2,2000,,1,,,,,83,
5153,ch_br_daily_collector_1_2_short,CHALLENGE/BR_DAILY_COLLECTOR,CHALLENGE/BR_DAILY_COLLECTOR_DESC,2,2000,,1,,,,,92,
5154,ch_br_daily_discriminating_tastes_1_1_short,CHALLENGE/BR_DAILY_DISCRIMINATING_TASTES,CHALLENGE/BR_DAILY_DISCRIMINATING_TASTES_DESC,1,2000,,1,,,,,77,
5155,ch_br_daily_discriminating_tastes_1_2_short,CHALLENGE/BR_DAILY_DISCRIMINATING_TASTES,CHALLENGE/BR_DAILY_DISCRIMINATING_TASTES_DESC,1,2000,,1,,,,,102,
5156,ch_br_daily_discriminating_tastes_1_3_short,CHALLENGE/BR_DAILY_DISCRIMINATING_TASTES,CHALLENGE/BR_DAILY_DISCRIMINATING_TASTES_DESC,1,2000,,1,,,,,139,
5157,ch_br_daily_headhunter_1_1_short,CHALLENGE/BR_DAILY_HEADHUNTER,CHALLENGE/BR_DAILY_HEADHUNTER_DESC,2,2000,,1,,,,,72,
5158,ch_br_daily_headhunter_1_2_short,CHALLENGE/BR_DAILY_HEADHUNTER,CHALLENGE/BR_DAILY_HEADHUNTER_DESC,2,2000,,1,,,,,120,
5159,ch_br_daily_conquerer_1_1_short,CHALLENGE/BR_DAILY_CONQUERER,CHALLENGE/BR_DAILY_CONQUERER_DESC,1,2000,,1,,,,,79,
5160,ch_br_daily_conquerer_1_2_short,CHALLENGE/BR_DAILY_CONQUERER,CHALLENGE/BR_DAILY_CONQUERER_DESC,1,2000,,1,,,,,110,
5161,ch_br_daily_explorer_1_1_short,CHALLENGE/BR_DAILY_EXPLORER,CHALLENGE/BR_DAILY_EXPLORER_DESC,1,2000,,1,,,,,60,
5162,ch_br_daily_explorer_1_2_short,CHALLENGE/BR_DAILY_EXPLORER,CHALLENGE/BR_DAILY_EXPLORER_DESC,1,2000,,1,,,,,129,
5163,ch_br_daily_guardian_1_1_short,CHALLENGE/BR_DAILY_GUARDIAN,CHALLENGE/BR_DAILY_GUARDIAN_DESC,1,2000,,1,,,,,59,
5164,ch_br_daily_guardian_1_2_short,CHALLENGE/BR_DAILY_GUARDIAN,CHALLENGE/BR_DAILY_GUARDIAN_DESC,1,2000,,1,,,,,106,
5165,ch_br_daily_bargain_hunter_1_1_short,CHALLENGE/BR_DAILY_BARGAIN_HUNTER,CHALLENGE/BR_DAILY_BARGAIN_HUNTER_DESC,1,2000,,1,,,,,67,
5166,ch_br_daily_bargain_hunter_1_2_short,CHALLENGE/BR_DAILY_BARGAIN_HUNTER,CHALLENGE/BR_DAILY_BARGAIN_HUNTER_DESC,1,2000,,1,,,,,90,
5167,ch_br_daily_treasure_hunter_1_1_short,CHALLENGE/BR_DAILY_TREASURE_HUNTER,CHALLENGE/BR_DAILY_TREASURE_HUNTER_DESC,10,2000,,1,,,,,63,
5168,ch_br_daily_treasure_hunter_1_2_short,CHALLENGE/BR_DAILY_TREASURE_HUNTER,CHALLENGE/BR_DAILY_TREASURE_HUNTER_DESC,10,2000,,1,,,,,108,
5169,ch_br_daily_test_drive_1_1_short,CHALLENGE/BR_DAILY_TEST_DRIVE,CHALLENGE/BR_DAILY_TEST_DRIVE_DESC,2,2000,,1,,,,min,65,
5170,ch_br_daily_test_drive_1_2_short,CHALLENGE/BR_DAILY_TEST_DRIVE,CHALLENGE/BR_DAILY_TEST_DRIVE_DESC,2,2000,,1,,,,min,104,
5171,ch_br_daily_hazardous_work_environment_1_1_short,CHALLENGE/BR_DAILY_HAZARDOUS_WORK_ENVIRONMENT,CHALLENGE/BR_DAILY_HAZARDOUS_WORK_ENVIRONMENT_DESC,1,2000,,1,,,,sec,52,
5172,ch_br_daily_hazardous_work_environment_1_2_short,CHALLENGE/BR_DAILY_HAZARDOUS_WORK_ENVIRONMENT,CHALLENGE/BR_DAILY_HAZARDOUS_WORK_ENVIRONMENT_DESC,1,2000,,1,,,,sec,133,
5173,ch_br_daily_well_protected_1_1_short,CHALLENGE/BR_DAILY_WELL_PROTECTED,CHALLENGE/BR_DAILY_WELL_PROTECTED_DESC,6,2000,,1,,,,,57,
5174,ch_br_daily_well_protected_1_2_short,CHALLENGE/BR_DAILY_WELL_PROTECTED,CHALLENGE/BR_DAILY_WELL_PROTECTED_DESC,6,2000,,1,,,,,112,
5175,ch_br_daily_mission_focused_1_1_short,CHALLENGE/BR_DAILY_MISSION_FOCUSED,CHALLENGE/BR_DAILY_MISSION_FOCUSED_DESC,3,2000,,1,,,,,47,
5176,ch_br_daily_mission_focused_1_2_short,CHALLENGE/BR_DAILY_MISSION_FOCUSED,CHALLENGE/BR_DAILY_MISSION_FOCUSED_DESC,3,2000,,1,,,,,131,
5177,ch_br_daily_taking_initiative_1_1_short,CHALLENGE/BR_DAILY_TAKING_INITIATIVE,CHALLENGE/BR_DAILY_TAKING_INITIATIVE_DESC,1,2000,,1,,,,,91,
5178,ch_br_daily_taking_initiative_1_2_short,CHALLENGE/BR_DAILY_TAKING_INITIATIVE,CHALLENGE/BR_DAILY_TAKING_INITIATIVE_DESC,1,2000,,1,,,,,98,
5179,ch_br_daily_hommicidal_vehicle_1_1_short,CHALLENGE/BR_DAILY_HOMMICIDAL_VEHICLE,CHALLENGE/BR_DAILY_HOMMICIDAL_VEHICLE_DESC,2,2000,,1,,,,,68,
5180,ch_br_daily_hommicidal_vehicle_1_2_short,CHALLENGE/BR_DAILY_HOMMICIDAL_VEHICLE,CHALLENGE/BR_DAILY_HOMMICIDAL_VEHICLE_DESC,2,2000,,1,,,,,95,
5181,ch_br_daily_crushing_with_commons_1_1_short,CHALLENGE/BR_DAILY_CRUSHING_WITH_COMMONS,CHALLENGE/BR_DAILY_CRUSHING_WITH_COMMONS_DESC,1,2000,,1,,,,,56,
5182,ch_br_daily_crushing_with_commons_1_2_short,CHALLENGE/BR_DAILY_CRUSHING_WITH_COMMONS,CHALLENGE/BR_DAILY_CRUSHING_WITH_COMMONS_DESC,1,2000,,1,,,,,121,
5183,ch_br_daily_lethal_with_legendaries_1_1_short,CHALLENGE/BR_DAILY_LETHAL_WITH_LEGENDARIES,CHALLENGE/BR_DAILY_LETHAL_WITH_LEGENDARIES_DESC,1,2000,,1,,,,,93,
5184,ch_br_daily_rampage_with_rares_1_1_short,CHALLENGE/BR_DAILY_RAMPAGE_WITH_RARES,CHALLENGE/BR_DAILY_RAMPAGE_WITH_RARES_DESC,4,2000,,1,,,,,61,
5185,ch_br_daily_rampage_with_rares_1_2_short,CHALLENGE/BR_DAILY_RAMPAGE_WITH_RARES,CHALLENGE/BR_DAILY_RAMPAGE_WITH_RARES_DESC,4,2000,,1,,,,,122,
5186,ch_br_daily_exterminate_with_epics_1_1_short,CHALLENGE/BR_DAILY_EXTERMINATE_WITH_EPICS,CHALLENGE/BR_DAILY_EXTERMINATE_WITH_EPICS_DESC,1,2000,,1,,,,,54,
5187,ch_br_daily_exterminate_with_epics_1_2_short,CHALLENGE/BR_DAILY_EXTERMINATE_WITH_EPICS,CHALLENGE/BR_DAILY_EXTERMINATE_WITH_EPICS_DESC,1,2000,,1,,,,,130,
5188,ch_br_daily_executioner_1_1_short,CHALLENGE/BR_DAILY_EXECUTIONER,CHALLENGE/BR_DAILY_EXECUTIONER_DESC,2,2000,,1,,,,,51,
5189,ch_br_daily_executioner_1_2_short,CHALLENGE/BR_DAILY_EXECUTIONER,CHALLENGE/BR_DAILY_EXECUTIONER_DESC,2,2000,,1,,,,,117,
5190,ch_br_daily_best_of_the_best_1_1_short,CHALLENGE/BR_DAILY_BEST_OF_THE_BEST,CHALLENGE/BR_DAILY_BEST_OF_THE_BEST_DESC,1,2000,,1,,,,,66,
5191,ch_br_daily_best_of_the_best_1_2_short,CHALLENGE/BR_DAILY_BEST_OF_THE_BEST,CHALLENGE/BR_DAILY_BEST_OF_THE_BEST_DESC,1,2000,,1,,,,,134,
5192,ch_br_daily_caregiver_1_1_short,CHALLENGE/BR_DAILY_CAREGIVER,CHALLENGE/BR_DAILY_CAREGIVER_DESC,1,2000,,1,,,,,94,
5193,ch_br_daily_survivor_1_1_short,CHALLENGE/BR_DAILY_SURVIVOR,CHALLENGE/BR_DAILY_SURVIVOR_DESC,10,2000,,1,,,,min,55,
5194,ch_br_daily_survivor_1_2_short,CHALLENGE/BR_DAILY_SURVIVOR,CHALLENGE/BR_DAILY_SURVIVOR_DESC,10,2000,,1,,,,min,140,
5195,ch_br_daily_bouncebackalicious_1_1_short,CHALLENGE/BR_DAILY_BOUNCEBACKALICIOUS,CHALLENGE/BR_DAILY_BOUNCEBACKALICIOUS_DESC,1,2000,,1,,,,,71,
5196,ch_br_daily_bouncebackalicious_1_2_short,CHALLENGE/BR_DAILY_BOUNCEBACKALICIOUS,CHALLENGE/BR_DAILY_BOUNCEBACKALICIOUS_DESC,1,2000,,1,,,,,96,
5197,ch_br_daily_in_charge_of_the_yard_1_1_short,CHALLENGE/BR_DAILY_IN_CHARGE_OF_THE_YARD,CHALLENGE/BR_DAILY_IN_CHARGE_OF_THE_YARD_DESC,1,2000,,1,,,,,69,
5198,ch_br_daily_in_charge_of_the_yard_1_2_short,CHALLENGE/BR_DAILY_IN_CHARGE_OF_THE_YARD,CHALLENGE/BR_DAILY_IN_CHARGE_OF_THE_YARD_DESC,1,2000,,1,,,,,97,
5199,ch_br_daily_airfield_ascendency_1_1_short,CHALLENGE/BR_DAILY_AIRFIELD_ASCENDENCY,CHALLENGE/BR_DAILY_AIRFIELD_ASCENDENCY_DESC,1,2000,,1,,,,,70,
5200,ch_br_daily_airfield_ascendency_1_2_short,CHALLENGE/BR_DAILY_AIRFIELD_ASCENDENCY,CHALLENGE/BR_DAILY_AIRFIELD_ASCENDENCY_DESC,1,2000,,1,,,,,114,
5201,ch_br_daily_airfield_ascendency_1_3_short,CHALLENGE/BR_DAILY_AIRFIELD_ASCENDENCY,CHALLENGE/BR_DAILY_AIRFIELD_ASCENDENCY_DESC,1,2000,,1,,,,,132,
5202,ch_br_daily_boneyard_badass_1_1_short,CHALLENGE/BR_DAILY_BONEYARD_BADASS,CHALLENGE/BR_DAILY_BONEYARD_BADASS_DESC,1,2000,,1,,,,,76,
5203,ch_br_daily_boneyard_badass_1_2_short,CHALLENGE/BR_DAILY_BONEYARD_BADASS,CHALLENGE/BR_DAILY_BONEYARD_BADASS_DESC,1,2000,,1,,,,,119,
5204,ch_br_daily_boneyard_badass_1_3_short,CHALLENGE/BR_DAILY_BONEYARD_BADASS,CHALLENGE/BR_DAILY_BONEYARD_BADASS_DESC,1,2000,,1,,,,,137,
5205,ch_br_daily_dam_dangerzone_1_1_short,CHALLENGE/BR_DAILY_DAM_DANGERZONE,CHALLENGE/BR_DAILY_DAM_DANGERZONE_DESC,1,2000,,1,,,,,80,
5206,ch_br_daily_dam_dangerzone_1_2_short,CHALLENGE/BR_DAILY_DAM_DANGERZONE,CHALLENGE/BR_DAILY_DAM_DANGERZONE_DESC,1,2000,,1,,,,,103,
5207,ch_br_daily_dam_dangerzone_1_3_short,CHALLENGE/BR_DAILY_DAM_DANGERZONE,CHALLENGE/BR_DAILY_DAM_DANGERZONE_DESC,1,2000,,1,,,,,135,
5208,ch_br_daily_downtown_domination_1_1_short,CHALLENGE/BR_DAILY_DOWNTOWN_DOMINATION,CHALLENGE/BR_DAILY_DOWNTOWN_DOMINATION_DESC,1,2000,,1,,,,,49,
5209,ch_br_daily_downtown_domination_1_2_short,CHALLENGE/BR_DAILY_DOWNTOWN_DOMINATION,CHALLENGE/BR_DAILY_DOWNTOWN_DOMINATION_DESC,1,2000,,1,,,,,113,
5210,ch_br_daily_downtown_domination_1_3_short,CHALLENGE/BR_DAILY_DOWNTOWN_DOMINATION,CHALLENGE/BR_DAILY_DOWNTOWN_DOMINATION_DESC,1,2000,,1,,,,,127,
5211,ch_br_daily_farm_fatality_1_1_short,CHALLENGE/BR_DAILY_FARM_FATALITY,CHALLENGE/BR_DAILY_FARM_FATALITY_DESC,1,2000,,1,,,,,74,
5212,ch_br_daily_farm_fatality_1_2_short,CHALLENGE/BR_DAILY_FARM_FATALITY,CHALLENGE/BR_DAILY_FARM_FATALITY_DESC,1,2000,,1,,,,,116,
5213,ch_br_daily_gulag_governor_1_1_short,CHALLENGE/BR_DAILY_GULAG_GOVERNOR,CHALLENGE/BR_DAILY_GULAG_GOVERNOR_DESC,1,2000,,1,,,,,81,
5214,ch_br_daily_gulag_governor_1_2_short,CHALLENGE/BR_DAILY_GULAG_GOVERNOR,CHALLENGE/BR_DAILY_GULAG_GOVERNOR_DESC,1,2000,,1,,,,,105,
5215,ch_br_daily_hospital_hoplite_1_1_short,CHALLENGE/BR_DAILY_HOSPITAL_HOPLITE,CHALLENGE/BR_DAILY_HOSPITAL_HOPLITE_DESC,1,2000,,1,,,,,58,
5216,ch_br_daily_hospital_hoplite_1_2_short,CHALLENGE/BR_DAILY_HOSPITAL_HOPLITE,CHALLENGE/BR_DAILY_HOSPITAL_HOPLITE_DESC,1,2000,,1,,,,,99,
5217,ch_br_daily_layover_legend_1_1_short,CHALLENGE/BR_DAILY_LAYOVER_LEGEND,CHALLENGE/BR_DAILY_LAYOVER_LEGEND_DESC,1,2000,,1,,,,,48,
5218,ch_br_daily_layover_legend_1_2_short,CHALLENGE/BR_DAILY_LAYOVER_LEGEND,CHALLENGE/BR_DAILY_LAYOVER_LEGEND_DESC,1,2000,,1,,,,,115,
5219,ch_br_daily_layover_legend_1_3_short,CHALLENGE/BR_DAILY_LAYOVER_LEGEND,CHALLENGE/BR_DAILY_LAYOVER_LEGEND_DESC,1,2000,,1,,,,,123,
5220,ch_br_daily_lumberyard_luchador_1_1_short,CHALLENGE/BR_DAILY_LUMBERYARD_LUCHADOR,CHALLENGE/BR_DAILY_LUMBERYARD_LUCHADOR_DESC,1,2000,,1,,,,,50,
5221,ch_br_daily_lumberyard_luchador_1_2_short,CHALLENGE/BR_DAILY_LUMBERYARD_LUCHADOR,CHALLENGE/BR_DAILY_LUMBERYARD_LUCHADOR_DESC,1,2000,,1,,,,,87,
5222,ch_br_daily_port_patrol_1_1_short,CHALLENGE/BR_DAILY_PORT_PATROL,CHALLENGE/BR_DAILY_PORT_PATROL_DESC,1,2000,,1,,,,,84,
5223,ch_br_daily_port_patrol_1_2_short,CHALLENGE/BR_DAILY_PORT_PATROL,CHALLENGE/BR_DAILY_PORT_PATROL_DESC,1,2000,,1,,,,,86,
5224,ch_br_daily_port_patrol_1_3_short,CHALLENGE/BR_DAILY_PORT_PATROL,CHALLENGE/BR_DAILY_PORT_PATROL_DESC,1,2000,,1,,,,,128,
5225,ch_br_daily_quarry_quest_1_1_short,CHALLENGE/BR_DAILY_QUARRY_QUEST,CHALLENGE/BR_DAILY_QUARRY_QUEST_DESC,1,2000,,1,,,,,53,
5226,ch_br_daily_quarry_quest_1_2_short,CHALLENGE/BR_DAILY_QUARRY_QUEST,CHALLENGE/BR_DAILY_QUARRY_QUEST_DESC,1,2000,,1,,,,,88,
5227,ch_br_daily_stadium_superstar_1_1_short,CHALLENGE/BR_DAILY_STADIUM_SUPERSTAR,CHALLENGE/BR_DAILY_STADIUM_SUPERSTAR_DESC,1,2000,,1,,,,,73,
5228,ch_br_daily_stadium_superstar_1_2_short,CHALLENGE/BR_DAILY_STADIUM_SUPERSTAR,CHALLENGE/BR_DAILY_STADIUM_SUPERSTAR_DESC,1,2000,,1,,,,,89,
5229,ch_br_daily_stadium_superstar_1_3_short,CHALLENGE/BR_DAILY_STADIUM_SUPERSTAR,CHALLENGE/BR_DAILY_STADIUM_SUPERSTAR_DESC,1,2000,,1,,,,,138,
5230,ch_br_daily_storage_sovereign_1_1_short,CHALLENGE/BR_DAILY_STORAGE_SOVEREIGN,CHALLENGE/BR_DAILY_STORAGE_SOVEREIGN_DESC,1,2000,,1,,,,,85,
5231,ch_br_daily_storage_sovereign_1_2_short,CHALLENGE/BR_DAILY_STORAGE_SOVEREIGN,CHALLENGE/BR_DAILY_STORAGE_SOVEREIGN_DESC,1,2000,,1,,,,,101,
5232,ch_br_daily_supercenter_slayer_1_1_short,CHALLENGE/BR_DAILY_SUPERCENTER_SLAYER,CHALLENGE/BR_DAILY_SUPERCENTER_SLAYER_DESC,1,2000,,1,,,,,46,
5233,ch_br_daily_supercenter_slayer_1_2_short,CHALLENGE/BR_DAILY_SUPERCENTER_SLAYER,CHALLENGE/BR_DAILY_SUPERCENTER_SLAYER_DESC,1,2000,,1,,,,,107,
5234,ch_br_daily_supercenter_slayer_1_3_short,CHALLENGE/BR_DAILY_SUPERCENTER_SLAYER,CHALLENGE/BR_DAILY_SUPERCENTER_SLAYER_DESC,1,2000,,1,,,,,126,
5235,ch_br_daily_trainyard_tyrant_1_1_short,CHALLENGE/BR_DAILY_TRAINYARD_TYRANT,CHALLENGE/BR_DAILY_TRAINYARD_TYRANT_DESC,1,2000,,1,,,,,45,
5236,ch_br_daily_trainyard_tyrant_1_2_short,CHALLENGE/BR_DAILY_TRAINYARD_TYRANT,CHALLENGE/BR_DAILY_TRAINYARD_TYRANT_DESC,1,2000,,1,,,,,118,
5237,ch_br_daily_trainyard_tyrant_1_3_short,CHALLENGE/BR_DAILY_TRAINYARD_TYRANT,CHALLENGE/BR_DAILY_TRAINYARD_TYRANT_DESC,1,2000,,1,,,,,125,
5238,ch_br_daily_television_triumph_1_1_short,CHALLENGE/BR_DAILY_TELEVISION_TRIUMPH,CHALLENGE/BR_DAILY_TELEVISION_TRIUMPH_DESC,1,2000,,1,,,,,82,
5239,ch_br_daily_television_triumph_1_2_short,CHALLENGE/BR_DAILY_TELEVISION_TRIUMPH,CHALLENGE/BR_DAILY_TELEVISION_TRIUMPH_DESC,1,2000,,1,,,,,109,
5240,ch_br_daily_ammo_dealer_1_1_medium,CHALLENGE/BR_DAILY_AMMO_DEALER,CHALLENGE/BR_DAILY_AMMO_DEALER_DESC,6,4500,,2,,,,,51,
5241,ch_br_daily_ammo_dealer_1_2_medium,CHALLENGE/BR_DAILY_AMMO_DEALER,CHALLENGE/BR_DAILY_AMMO_DEALER_DESC,6,4500,,2,,,,,98,
5242,ch_br_daily_ammo_dealer_1_3_medium,CHALLENGE/BR_DAILY_AMMO_DEALER,CHALLENGE/BR_DAILY_AMMO_DEALER_DESC,6,4500,,2,,,,,138,
5243,ch_br_daily_the_biggest_booms_1_1_medium,CHALLENGE/BR_DAILY_THE_BIGGEST_BOOMS,CHALLENGE/BR_DAILY_THE_BIGGEST_BOOMS_DESC,3,4500,,2,,,,,53,
5244,ch_br_daily_the_biggest_booms_1_2_medium,CHALLENGE/BR_DAILY_THE_BIGGEST_BOOMS,CHALLENGE/BR_DAILY_THE_BIGGEST_BOOMS_DESC,3,4500,,2,,,,,107,
5245,ch_br_daily_arms_dealer_1_1_medium,CHALLENGE/BR_DAILY_ARMS_DEALER,CHALLENGE/BR_DAILY_ARMS_DEALER_DESC,3,4500,,2,,,,,48,
5246,ch_br_daily_arms_dealer_1_2_medium,CHALLENGE/BR_DAILY_ARMS_DEALER,CHALLENGE/BR_DAILY_ARMS_DEALER_DESC,3,4500,,2,,,,,109,
5247,ch_br_daily_easy_money_1_1_medium,CHALLENGE/BR_DAILY_EASY_MONEY,CHALLENGE/BR_DAILY_EASY_MONEY_DESC,30,4500,,2,,,,,85,
5248,ch_br_daily_easy_money_1_2_medium,CHALLENGE/BR_DAILY_EASY_MONEY,CHALLENGE/BR_DAILY_EASY_MONEY_DESC,30,4500,,2,,,,,105,
5249,ch_br_daily_easy_money_1_3_medium,CHALLENGE/BR_DAILY_EASY_MONEY,CHALLENGE/BR_DAILY_EASY_MONEY_DESC,30,4500,,2,,,,,128,
5250,ch_br_daily_collector_1_1_medium,CHALLENGE/BR_DAILY_COLLECTOR,CHALLENGE/BR_DAILY_COLLECTOR_DESC,4,4500,,2,,,,,49,
5251,ch_br_daily_collector_1_2_medium,CHALLENGE/BR_DAILY_COLLECTOR,CHALLENGE/BR_DAILY_COLLECTOR_DESC,4,4500,,2,,,,,116,
5252,ch_br_daily_discriminating_tastes_1_1_medium,CHALLENGE/BR_DAILY_DISCRIMINATING_TASTES,CHALLENGE/BR_DAILY_DISCRIMINATING_TASTES_DESC,2,4500,,2,,,,,70,
5253,ch_br_daily_discriminating_tastes_1_2_medium,CHALLENGE/BR_DAILY_DISCRIMINATING_TASTES,CHALLENGE/BR_DAILY_DISCRIMINATING_TASTES_DESC,2,4500,,2,,,,,115,
5254,ch_br_daily_headhunter_1_1_medium,CHALLENGE/BR_DAILY_HEADHUNTER,CHALLENGE/BR_DAILY_HEADHUNTER_DESC,4,4500,,2,,,,,55,
5255,ch_br_daily_headhunter_1_2_medium,CHALLENGE/BR_DAILY_HEADHUNTER,CHALLENGE/BR_DAILY_HEADHUNTER_DESC,4,4500,,2,,,,,101,
5256,ch_br_daily_conquerer_1_1_medium,CHALLENGE/BR_DAILY_CONQUERER,CHALLENGE/BR_DAILY_CONQUERER_DESC,3,4500,,2,,,,,66,
5257,ch_br_daily_conquerer_1_2_medium,CHALLENGE/BR_DAILY_CONQUERER,CHALLENGE/BR_DAILY_CONQUERER_DESC,3,4500,,2,,,,,99,
5258,ch_br_daily_explorer_1_1_medium,CHALLENGE/BR_DAILY_EXPLORER,CHALLENGE/BR_DAILY_EXPLORER_DESC,2,4500,,2,,,,,58,
5259,ch_br_daily_explorer_1_2_medium,CHALLENGE/BR_DAILY_EXPLORER,CHALLENGE/BR_DAILY_EXPLORER_DESC,2,4500,,2,,,,,118,
5260,ch_br_daily_guardian_1_1_medium,CHALLENGE/BR_DAILY_GUARDIAN,CHALLENGE/BR_DAILY_GUARDIAN_DESC,2,4500,,2,,,,,82,
5261,ch_br_daily_guardian_1_2_medium,CHALLENGE/BR_DAILY_GUARDIAN,CHALLENGE/BR_DAILY_GUARDIAN_DESC,2,4500,,2,,,,,95,
5262,ch_br_daily_guardian_1_3_medium,CHALLENGE/BR_DAILY_GUARDIAN,CHALLENGE/BR_DAILY_GUARDIAN_DESC,2,4500,,2,,,,,140,
5263,ch_br_daily_bargain_hunter_1_1_medium,CHALLENGE/BR_DAILY_BARGAIN_HUNTER,CHALLENGE/BR_DAILY_BARGAIN_HUNTER_DESC,2,4500,,2,,,,,47,
5264,ch_br_daily_bargain_hunter_1_2_medium,CHALLENGE/BR_DAILY_BARGAIN_HUNTER,CHALLENGE/BR_DAILY_BARGAIN_HUNTER_DESC,2,4500,,2,,,,,122,
5265,ch_br_daily_bargain_hunter_1_3_medium,CHALLENGE/BR_DAILY_BARGAIN_HUNTER,CHALLENGE/BR_DAILY_BARGAIN_HUNTER_DESC,2,4500,,2,,,,,130,
5266,ch_br_daily_treasure_hunter_1_1_medium,CHALLENGE/BR_DAILY_TREASURE_HUNTER,CHALLENGE/BR_DAILY_TREASURE_HUNTER_DESC,20,4500,,2,,,,,46,
5267,ch_br_daily_treasure_hunter_1_2_medium,CHALLENGE/BR_DAILY_TREASURE_HUNTER,CHALLENGE/BR_DAILY_TREASURE_HUNTER_DESC,20,4500,,2,,,,,97,
5268,ch_br_daily_test_drive_1_1_medium,CHALLENGE/BR_DAILY_TEST_DRIVE,CHALLENGE/BR_DAILY_TEST_DRIVE_DESC,5,4500,,2,,,,min,80,
5269,ch_br_daily_test_drive_1_2_medium,CHALLENGE/BR_DAILY_TEST_DRIVE,CHALLENGE/BR_DAILY_TEST_DRIVE_DESC,5,4500,,2,,,,min,96,
5270,ch_br_daily_hazardous_work_environment_1_1_medium,CHALLENGE/BR_DAILY_HAZARDOUS_WORK_ENVIRONMENT,CHALLENGE/BR_DAILY_HAZARDOUS_WORK_ENVIRONMENT_DESC,3,4500,,2,,,,sec,71,
5271,ch_br_daily_hazardous_work_environment_1_2_medium,CHALLENGE/BR_DAILY_HAZARDOUS_WORK_ENVIRONMENT,CHALLENGE/BR_DAILY_HAZARDOUS_WORK_ENVIRONMENT_DESC,3,4500,,2,,,,sec,89,
5272,ch_br_daily_well_protected_1_1_medium,CHALLENGE/BR_DAILY_WELL_PROTECTED,CHALLENGE/BR_DAILY_WELL_PROTECTED_DESC,12,4500,,2,,,,,69,
5273,ch_br_daily_well_protected_1_2_medium,CHALLENGE/BR_DAILY_WELL_PROTECTED,CHALLENGE/BR_DAILY_WELL_PROTECTED_DESC,12,4500,,2,,,,,123,
5274,ch_br_daily_well_protected_1_3_medium,CHALLENGE/BR_DAILY_WELL_PROTECTED,CHALLENGE/BR_DAILY_WELL_PROTECTED_DESC,12,4500,,2,,,,,137,
5275,ch_br_daily_mission_focused_1_1_medium,CHALLENGE/BR_DAILY_MISSION_FOCUSED,CHALLENGE/BR_DAILY_MISSION_FOCUSED_DESC,6,4500,,2,,,,,74,
5276,ch_br_daily_mission_focused_1_2_medium,CHALLENGE/BR_DAILY_MISSION_FOCUSED,CHALLENGE/BR_DAILY_MISSION_FOCUSED_DESC,6,4500,,2,,,,,100,
5277,ch_br_daily_mission_focused_1_3_medium,CHALLENGE/BR_DAILY_MISSION_FOCUSED,CHALLENGE/BR_DAILY_MISSION_FOCUSED_DESC,6,4500,,2,,,,,119,
5278,ch_br_daily_taking_initiative_1_1_medium,CHALLENGE/BR_DAILY_TAKING_INITIATIVE,CHALLENGE/BR_DAILY_TAKING_INITIATIVE_DESC,2,4500,,2,,,,,59,
5279,ch_br_daily_taking_initiative_1_2_medium,CHALLENGE/BR_DAILY_TAKING_INITIATIVE,CHALLENGE/BR_DAILY_TAKING_INITIATIVE_DESC,2,4500,,2,,,,,83,
5280,ch_br_daily_taking_initiative_1_3_medium,CHALLENGE/BR_DAILY_TAKING_INITIATIVE,CHALLENGE/BR_DAILY_TAKING_INITIATIVE_DESC,2,4500,,2,,,,,126,
